Respondent ID,Collector ID,Start Date,End Date,IP Address,LE1a_Contributes,LE1a_Confidence,LE1b_Contributes,LE1b_Confidence,LE1c_Contributes,LE1c_Confidence,LE1d_Contributes,LE1d_Confidence,LE1e_Contributes,LE1e_Confidence,LE2a_Contributes,LE2a_Confidence,LE2b_Contributes,LE2b_Confidence,LE2c_Contributes,LE2c_Confidence,LE2d_Contributes,LE2d_Confidence,LE2e_Contributes,LE2e_Confidence,LE2f_Contributes,LE2f_Confidence,LE3a_Contributes,LE3a_Confidence,LE3b_Contributes,LE3b_Confidence,LE3c_Contributes,LE3c_Confidence,LE3d_Contributes,LE3d_Confidence,LE3e_Contributes,LE3e_Confidence,LE3f_Contributes,LE3f_Confidence,LE3g_Contributes,LE3g_Confidence,LE4a_Contributes,LE4a_Confidence,LE4b_Contributes,LE4b_Confidence,LE4c_Contributes,LE4c_Confidence,LE4d_Contributes,LE4d_Confidence,LE4e_Contributes,LE4e_Confidence,LE5a_Contributes,LE5a_Confidence,LE5b_Contributes,LE5b_Confidence,LE5c_Contributes,LE5c_Confidence,LE5d_Contributes,LE5d_Confidence,LE6a_Contributes,LE6a_Confidence,LE6b_Contributes,LE6b_Confidence,LE6c_Contributes,LE6c_Confidence,LE6d_Contributes,LE6d_Confidence,LT1a_Contributes,LT1a_Confidence,LT1b_Contributes,LT1b_Confidence,LT1c_Contributes,LT1c_Confidence,LT2a_Contributes,LT2a_Confidence,LT2b_Contributes,LT2b_Confidence,LT2c_Contributes,LT2c_Confidence,LT3a_Contributes,LT3a_Confidence,LT3b_Contributes,LT3b_Confidence,LT3c_Contributes,LT3c_Confidence,LT3d_Contributes,LT3d_Confidence,LT4a_Contributes,LT4a_Confidence,LT4b_Contributes,LT4b_Confidence,LT4c_Contributes,LT4c_Confidence,LT5a_Contributes,LT5a_Confidence,LT5b_Contributes,LT5b_Confidence,LT5c_Contributes,LT5c_Confidence,PF1a_Contributes,PF1a_Confidence,PF1b_Contributes,PF1b_Confidence,PF1c_Contributes,PF1c_Confidence,PF1d_Contributes,PF1d_Confidence,PF1e_Contributes,PF1e_Confidence,PF2a_Contributes,PF2a_Confidence,PF2b_Contributes,PF2b_Confidence,PF2c_Contributes,PF2c_Confidence,PF2d_Contributes,PF2d_Confidence,PF2e_Contributes,PF2e_Confidence,PF3a_Contributes,PF3a_Confidence,PF3b_Contributes,PF3b_Confidence,PF3c_Contributes,PF3c_Confidence,PF3d_Contributes,PF3d_Confidence,PF3e_Contributes,PF3e_Confidence,PF4a_Contributes,PF4a_Confidence,PF4b_Contributes,PF4b_Confidence,PF5a_Contributes,PF5a_Confidence,PF5b_Contributes,PF5b_Confidence,PF5c_Contributes,PF5c_Confidence,PL1a_Contributes,PL1a _Confidence,PL1b_Contributes,PL1b_Confidence,PL1c_Contributes,PL1c_Confidence,PL1d_Contributes,PL1d_Confidence,PL1e_Contributes,PL1e_Confidence,PL1f_Contributes,PL1f_Confidence,PL1g_Contributes,PL1g_Confidence,PL2a_Contributes,PL2a_Confidence,PL2b_Contributes,PL2b_Confidence,PL2c_Contributes,PL2c_Confidence,PL3a_Contributes,PL3a_Confidence,PL3b_Contributes,PL3b_Confidence,PL3c_Contributes,PL3c_Confidence,PL3d_Contributes,PL3d_Confidence,PL3e_Contributes,PL3e_Confidence,PL4a_Contributes,PL4a_Confidence,PL4b_Contributes,PL4b_Confidence,PL4c_Contributes,PL4c_Confidence,PL5a_Contributes,PL5a_Confidence,PL5b_Contributes,PL5b_Confidence,PL5c_Contributes,PL5c_Confidence,PL5d_Contributes,PL5d_Confidence,PL6a_Contributes,PL6a_Confidence,PL6b_Contributes,PL6b_Confidence,PL6c_Contributes,PL6c_Contributes.1,PL6d_Contributes,PL6d_Confidence,PL7a_Contributes,PL7a_Confidence,PL7b_Contributes,PL7b_Confidence,PL7c_Contributes,PL7c_Confidence,PL8a_Contributes,PL8a_Confidence,PL8b_Contributes,PL8b_Confidence,PL8c_Contributes,PL8c_Confidence,PL8d_Contributes,PL8d_Confidence
11068374655,246623118,10/15/2019 06:44:51 PM,10/15/2019 07:50:59 PM,159.191.139.254,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Disagree,Somewhat confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Disagree,Somewhat confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident
11068371456,246623118,10/15/2019 06:49:34 PM,10/15/2019 06:53:38 PM,96.230.248.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11068367246,246623118,10/15/2019 06:46:45 PM,10/15/2019 07:00:14 PM,76.218.110.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11068332428,246623118,10/15/2019 06:31:57 PM,10/15/2019 06:43:30 PM,204.229.220.1,Neutral,Neutral,Agree,Neutral,Neutral,Confident,Neutral,Neutral,Neutral,Neutral,Neutral,Confident,Neutral,Neutral,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Confident,Neutral,Neutral,Agree,Confident,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Confident,Neutral,Neutral,Agree,Very Confident,Neutral,Neutral,Neutral,Neutral,Agree,Confident,Neutral,Neutral,Neutral,Neutral,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Confident,Neutral,Neutral,Neutral,Neutral,Agree,Confident,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Confident,Agree,Confident,Neutral,Confident,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Confident,Neutral,Neutral,Neutral,Neutral,Neutral,Confident,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Confident,Neutral,Neutral,Agree,Confident,Agree,Confident,Agree,Neutral,Neutral,Neutral,Agree,Confident,Agree,Confident,Neutral,Neutral,Agree,Confident,Neutral,Neutral,Neutral,Neutral,Strongly Agree,Very Confident,Agree,Confident,Neutral,Neutral,Agree,Confident,Neutral,Neutral,Neutral,Neutral,Neutral,Confident,Agree,Neutral,Neutral,Neutral,Neutral,Confident,Agree,Confident,Agree,Confident,Neutral,Very Confident,Neutral,Neutral,Agree,Confident,Neutral,Neutral,Agree,Confident,Neutral,Neutral,Agree,Confident,Strongly Agree,Very Confident,Neutral,Neutral,Agree,Very Confident
11057871061,246624879,10/10/2019 09:51:19 PM,10/10/2019 10:19:31 PM,73.186.40.172,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Neutral,Neutral,Strongly Agree,NA,Agree,Neutral,Strongly Agree,Very Confident,Strongly Agree,Confident,Agree,Neutral,Agree,Neutral,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Neutral,Strongly Agree,Very Confident,Strongly Agree,Confident,Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Neutral,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Neutral,Neutral,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Neutral,Agree,Neutral,Strongly Agree,Very Confident,Strongly Agree,Neutral,Strongly Agree,Neutral,Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Neutral,Strongly Agree,Somewhat confident,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Confident,Neutral,Neutral,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Neutral,Neutral,Agree,Neutral,Strongly Agree,Confident,Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Neutral,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Neutral,Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Neutral,Agree,Neutral,Strongly Agree,Confident,Agree,Neutral,Agree,Neutral
11050362798,246624879,10/08/2019 09:29:20 AM,10/08/2019 09:44:33 AM,168.122.7.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Agree,Neutral,Neutral,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Strongly Agree,Neutral,Agree,Neutral,Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Agree,Neutral,Agree,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Agree,Neutral,Strongly Agree,Neutral,Agree,Neutral,Strongly Agree,Neutral,Agree,Neutral,Agree,Neutral,Strongly Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Neutral
11048074402,246624879,10/07/2019 01:13:14 PM,10/07/2019 01:33:42 PM,24.218.18.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly Agree,Confident,Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Confident,Agree,Neutral,I'm not sure what this means.,NA,Neutral,Neutral,Agree,Somewhat confident,Agree,Neutral,Neutral,Somewhat confident,Agree,Neutral,I'm not sure what this means.,NA,Disagree,NA,Strongly Agree,Somewhat confident,Agree,Somewhat confident,Agree,Somewhat confident,Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Somewhat confident,Agree,Neutral,Strongly Disagree,Confident,Strongly Agree,Neutral,Agree,Confident,Strongly Agree,Confident,Strongly Agree,Neutral,Strongly Agree,Somewhat confident,Agree,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Neutral,Agree,Somewhat confident,Neutral,Neutral,Agree,Neutral,Neutral,Somewhat confident
11046252537,246624879,10/06/2019 08:09:21 PM,10/06/2019 08:16:24 PM,24.147.132.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly Agree,Confident,NA,NA,NA,NA,Agree,Confident,NA,NA,Strongly Agree,Confident,Neutral,Neutral,Agree,Confident,NA,NA,Agree,Somewhat confident,NA,NA,Agree,Somewhat confident,NA,NA,Strongly Agree,Confident,NA,NA,Agree,Confident,Agree,Somewhat confident,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Somewhat confident,Agree,Somewhat confident,NA,NA,NA,NA,Agree,Somewhat confident,Neutral,Neutral,NA,NA,Agree,Somewhat confident,Agree,Confident,Agree,Confident,NA,NA,NA,NA
11043779882,246624879,10/04/2019 08:00:46 PM,10/04/2019 08:07:43 PM,71.232.215.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11043671252,246624879,10/04/2019 06:41:48 PM,10/04/2019 06:46:27 PM,24.5.185.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11043584119,246624879,10/04/2019 05:32:17 PM,10/04/2019 06:07:03 PM,47.14.169.10,I'm not sure what this means.,I'm not sure what this means.,Strongly Agree,Very Confident,I'm not sure what this means.,I'm not sure what this means.,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Agree,Somewhat confident,Strongly Agree,Very Confident,Agree,Somewhat confident,Agree,Not confident at all,Neutral,Not confident at all,Agree,Neutral,Strongly Agree,Confident,Agree,Not confident at all,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Neutral,Not confident at all,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Not confident at all,Strongly Agree,Not confident at all,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Neutral,Not confident at all,Strongly Agree,Neutral,Agree,Somewhat confident,Strongly Agree,Neutral,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Strongly Agree,Confident,Neutral,Not confident at all,Neutral,Not confident at all,I'm not sure what this means.,I'm not sure what this means.,Agree,Somewhat confident,Neutral,Neutral,Neutral,Not confident at all,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Strongly Agree,Very Confident,Neutral,Not confident at all,Neutral,Not confident at all,Strongly Agree,Very Confident,Neutral,Not confident at all,Strongly Agree,Somewhat confident,Neutral,Not confident at all,Strongly Agree,Confident,Strongly Agree,Very Confident,I'm not sure what this means.,I'm not sure what this means.,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Somewhat confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Neutral,Somewhat confident,Strongly Agree,Somewhat confident,Strongly Agree,Very Confident,Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Confident,Neutral,Neutral,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Neutral,Not confident at all,Agree,Not confident at all,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Neutral,Somewhat confident,Strongly Agree,Confident,Strongly Agree,Confident,Strongly Agree,Somewhat confident,Strongly Agree,Not confident at all,Strongly Agree,Neutral,Strongly Agree,Very Confident,I'm not sure what this means.,Not confident at all,Agree,Very Confident
11043507814,246624879,10/04/2019 05:07:16 PM,10/04/2019 05:08:14 PM,209.6.130.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11043491729,246624879,10/04/2019 04:58:27 PM,10/04/2019 05:15:12 PM,66.30.5.252,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Neutral,Neutral,Agree,Confident,Strongly Agree,Very Confident,Agree,Neutral,Agree,Neutral,Agree,Confident,Agree,Neutral,Strongly Agree,Confident,Agree,Neutral,Agree,Confident,Agree,Confident,Agree,Neutral,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Confident,Agree,Neutral,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Neutral,Agree,Neutral,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Agree,Neutral,Agree,Confident,Agree,Confident,Strongly Agree,Confident,Agree,Neutral,Agree,Neutral,Strongly Agree,Confident,Neutral,Neutral,Neutral,Neutral,Strongly Agree,Confident,Agree,Neutral,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Neutral,Strongly Agree,Confident,Agree,Confident,Strongly Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Agree,Neutral,Agree,Neutral,Strongly Agree,Very Confident,Strongly Agree,Very Confident,Strongly Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Confident,Strongly Agree,Confident,Agree,Confident,Agree,Neutral,Neutral,Neutral,Agree,Confident,Agree,I'm not sure what this means.,Strongly Agree,Confident,Agree,Neutral,Strongly Agree,Confident,Agree,Neutral,Neutral,Neutral,Agree,Confident,Agree,Confident,Agree,Neutral,Strongly Agree,Very Confident,Agree,Confident,Agree,Confident,Agree,Confident,Agree,Confident,Strongly Agree,Confident,Agree,Confident,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Confident,Agree,Confident,Strongly Agree,Confident,Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Confident,Strongly Agree,Very Confident,Agree,Confident,Agree,Neutral
